text,replies,retweets,likes,views,author_name,author_handle,publication_time
The White House also recently convened scientists who are pursuing two potential game changers: an inhalable nasal vaccine that could dramatically curb transmission and a universal coronavirus vaccine that could protect against all variants.,13,87,649,0,𝓝𝓸𝓼𝓯𝓮𝓻𝓪𝓽𝓾,@FourWinns298,2022-08-28T13:32:16.000Z
Some places have begun vaccination of HCW due to their risk https://timesofisrael.com/medical-staff-call-to-be-vaccinated-against-monkeypox-after-doctor-infected/…,2,39,254,0,"AJ Leonardi, MBBS, PhD",@fitterhappierAJ,2022-08-28T13:32:16.000Z
"BA.4/.5 Vaccine Update

Pfizer said the doses would be ready to be shipped immediately after the regulatory clearance. Moderna too has been ramping up the production of the BA.4 and BA.5 targeting vaccine to be ready for delivery next month.",5,36,278,0,𝓝𝓸𝓼𝓯𝓮𝓻𝓪𝓽𝓾,@FourWinns298,2022-08-28T13:32:16.000Z
Yes- hardcore messaging against work from home to justify office lease costs... and the 'war against masks' from the public health commentariate. It's such a disturbing intentional drive to force a solution that doesn't work: immunity by constant reinfection :(,1,29,571,0,C̶͚̃a̵̯͠s̸͌͜s̷̜̎ả̵̻n̵̥͑d̸̓ͅr̶̦̽a̵̛̠ Complex̸̗́ 𓅃,@amorvincitomnia,2022-08-28T13:32:16.000Z
"Yup, it was my #1 priority when I was looking for a new gig last year.

I recently heard of COVID being labeled an ""occupational disease."" I think there's merit to that. One of the primary reasons I haven't been infected is because my wife and I are fortunate to work remotely.",1,12,249,0,Juan Alvarado Valdivia,@cholodoomer,2022-08-07T00:08:58.000Z
"okay but people are potentially going to be out of work for 2-4 weeks, which is beyond most allotted PTO, and we don’t have nearly enough vaccines. just bc the two viruses aren’t the same does not mean biden should be throwing his hands up.",5,6,172,0,madison,@madisun_music,2022-08-07T00:08:58.000Z
"The vaccine being given in the UK is not the oral polio vaccine that can spread and revert to higher virulence. It's an injectable vaccine of inactivated virus that poses no risk of transmission, so these are very safe.",5,88,409,0,Dr. Deepti Gurdasani,@dgurdasani1,2022-08-07T00:08:58.000Z
Good news - the MHRA has approved Moderna's bivalent covid vaccine which is targeted against the omicron variant as well as wild-type coronavirus. Decision likely to come just in time for it to be used in the autumn booster campaign for all aged 50+.,60,84,330,0,Hugo Gye,@HugoGye,2022-08-07T00:08:58.000Z
Obviously this is a tremendously privileged opportunity that so many workers simply do not have and it is very obvious CDC guidelines are about shuffling workers back into the labor force rather than actually maintaining people's health which is why Biden's illness is so damning,4,103,917,0,Zoé,@ztsamudzi,2022-08-07T00:08:58.000Z
"3. “because of the short incubation period, pre-exposure vaccination of groups who are at high risk is likely to be more effective than postexposure vaccination for public health control of the infection “",1,30,172,0,Kai Kupferschmidt,@kakape,2022-08-07T00:08:58.000Z
"There is a big push in some workplaces. Mine early on went straight to ""We will never return to prior business as usual, let's figure out what our new future should be,"" but my equivalent colleagues at other places have been pressured back in to the office unnecessarily.",,,218,0,Helen Huntingdon,@HelenHuntingdon,2022-08-07T00:08:58.000Z
"Recessions always provide us with plenty to worry about. This time around, millions of Americans have a whole new fear: losing their freedom to work from home. 

But according to 
@AkiIto7
, employers could look to remote work to cut costs. ",88,166,191,0,Business Insider,@BusinessInsider,2022-08-07T00:08:58.000Z
"A new study from our colleagues at 
@umntourism
 and 
@MnDOT
 looks at how telecommuting in #Minnesota has changed since the COVID-19 pandemic began. Learn more about who's working from home, how it's going, and what the future might look like: https://z.umn.edu/7zun.",,5,6,0,UMN Extension Community Development,@UMN_Ext_CD,2022-08-07T00:08:58.000Z
"Just now, Ontario CMOH suggests Ontarians stay home from work if any COVID-19 signs or symptoms. Without #10paidsickdays, just how does our govt expect people to pay their bills & feed their children? #tonedeaf #ridiculous #onhealth #onpoli #CovidIsNotOver",8,71,195,0,Deb Lefebvre,@DebraLefebvre,2022-08-07T00:08:58.000Z
"Some employers have adapted to home-working, with a focus on making it work for their team whilst boosting productivity. Yet, remote work still proves controversial to some.

What are your thoughts on working from home?",,,,0,Lamont Jones Ltd,@lamontjonesHR,2022-08-07T00:08:58.000Z
"HR Administrator (Online, Remote, Work from Home) https://uk.linkedin.com/jobs/view/hr-administrator-online-remote-work-from-home-at-london-college-of-art-and-media-3245564867?refId=K1rNGY%2FS9dSEpB3cs4PXVA%3D%3D&trackingId=wMLbRz0QGageKm4ZlZoHWg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card…   #remotejobs #remoteuk",,,,0,RemoteUK,@uk_remote,2022-08-31T21:18:06.000Z
"Still recovering from Covid, but swamped at work. Thought I would hop in an Uber to go home. I still can’t get into a car with a stranger  loooooong walk home",6,1,6,0,Angela,@TherapyAfterCSA,2022-08-31T21:18:06.000Z
"$680 PER WEEK ONLINE JOBS! THEY'LL REIMBURSE YOU FOR INTERNET! LITTLE EX... https://youtu.be/a77f5Uw8LRg via 
@YouTube
 

 NEW work from home jobs!
Check out my latest video! (Link is in the description box on Youtube!)
#workfromhome #workfromhomejobs #onlinejobs #workathome",,,1,0,Remote Work Life,@RemoteWorkLife1,2022-08-31T21:18:06.000Z
Nobody is “staying home” from work if they test positive for #Covid unless there is paid sick leave. Surely we know this by now right?,,5,18,0,David J. Doorey,,2022-08-31T21:18:06.000Z
" 4 Skills You Need for a Remote Customer Support Job
---
 https://wfhjobs.us/4-skills-you-need-for-a-remote-customer-support-job/?utm_source=twitter…

#WFH #RemoteWork #WorkFromHome",,,1,0,Work From Home Jobs,@WFHJobsUS,2022-08-31T21:18:06.000Z
Work from HOME as a Remote Online Notary? (RON) #OnlineJob #RemoteWorking [Video] http://dlvr.it/SXYG2g,,,,0,Jennifer Murray,@JenRemoteWork,2022-08-31T21:18:06.000Z
"300% rise in searches for ‘work from home jobs near me’ since March 2020
https://londonlovesbusiness.com/300-rise-in-searches-for-work-from-home-jobs-near-me-since-march-2020/…",,,,0,Remote Work Alliance,@joinremotework,2022-08-31T21:18:06.000Z
Transform your workspace with these beloved work-from-home essentials.  https://abc11.com/work-from-home-wfh-remote-office/12178106/…,,2,2,0,ABC11 EyewitnessNews,@ABC11_WTVD,2022-08-31T21:18:06.000Z
How To Work From Home With #Kids During the #Coronavirus Pandemic https://is.gd/xGSWQn #homeoffice #howto,,1,,0,Us Living Life,@UsLivingLife,2022-08-31T21:18:06.000Z
"Every tax break you could be claiming if you are still working from home
https://irishmirror.ie/news/irish-news/every-tax-break-you-could-27869088…",,,,0,Remote Work Alliance,@joinremotework,2022-08-31T21:18:06.000Z
Work From Home Strategies | #RemoteWorkTips #RemoteWorkLifestyle #RemoteWorkLife #WorkFromHome #RemoteWorkingTip [Video] http://dlvr.it/SXYk1N,,,,0,Jennifer Murray,@JenRemoteWork,2022-08-31T21:18:06.000Z
Just got sent home from work to isolate for next 3 days. Covid.,5,,9,0,,·,2022-08-31T21:18:06.000Z
"Remote Work-From-Home Nursing Jobs: Companies That Hire via 
@flexjobs",,,2,0,Beth Fiedler,@fiedlerbeth,2022-08-31T21:18:06.000Z
"The pandemic created the largest experiment in #remote working with many people suddenly found themselves turning their homes into their workspaces. 

From 
@brookstreetuk
, here's how to support your #mentalhealth when working from home.",,1,3,0,ManpowerGroup,@ManpowerGroup,2022-08-31T21:18:06.000Z
This doesn't make any sense. Why would workers pay to work remotely -- when they're providing *their own office and wifi*? And saving the company from providing them space and energy in the office? Workers should be voting w/ their feet. Leave any company asking you to take a cut,5,17,275,0,Dr Rebecca Richardson,@mavisclare,2022-08-31T21:18:06.000Z
"Last week, Census released 2021 data giving us our first look at the spatial distribution of the transition to working from home. A tale of two Americas emerges. Those who could adjust to work from home, and those who could not.
A quick deep viz dive into the data...
#wfh",10,103,359,0,"Matthew Raifman, PhD",@MatthewRaifman,2022-09-19T14:21:41.000Z
"The new, updated COVID-19 vaccines are designed to protect against the version of Omicron that is dominant in the U.S. and around the world.

Watch as White House COVID-19 Response Coordinator Dr. Jha explains why everyone should get an updated COVID vaccine this fall:",435,977,2.5K,0,The White House,@WhiteHouse,2022-09-19T14:21:41.000Z
"There's a myth that all employees want to be fully remote. Some do -  31% on average in the US - but the majority want hybrid #WFH, coming to work usually two to three days a week. Age 20-29 employees are the least keen on fully-remote, valuing in-person mentoring and socializing",9,65,231,0,Nick Bloom,@I_Am_NickBloom,2022-09-23T13:31:02.000Z
"If you remember one thing: get your vaccine. Just like your annual flu shot, you should get these new COVID vaccines by the end of October to protect you as it gets colder, and we’re more likely to spend time in a room full of people. #WeCanDoThis – Dr. Fauci",87,84,184,0,HHS.gov,@HHSGov,2022-09-23T13:31:02.000Z
My wife is on maternity leave. This week she was told that she needs a 3rd jab to be able to return to work. This shit is still going on. It’s unbelievable.,128,130,830,0,James,@jayzeae,2022-09-23T13:31:02.000Z
"This advice might put everyone in a perpetual Covid loop, ineligible for vaccination 

3 months might even put you in the perpetual covid loop, thanks to Omicron

We discussed this. Omicron is poorly immunogenic, and it is now imprinting.",11,140,555,0,"AJ Leonardi, MBBS, PhD",@fitterhappierAJ,2022-09-23T13:31:02.000Z
"Our autumn booster programme kicks off from Monday – care home residents, staff and the housebound will be the first to receive their jabs.
Over-75s will be invited to book an appointment later in the week.
Take up the offer to protect yourself ahead of the winter.",5K,685,294,0,Steve Barclay,@SteveBarclay,2022-09-23T13:31:02.000Z
"Today when CDC ""recommended"" that people get the new, even less tested, covid 19 shot as a ""booster"" every single healthcare worker, long term care workers, DOC officers and other prison officials, anyone subject to EO 283 automatically became mandated to take them under EO 283.",39,178,266,0,"Dana Wefer, Esq.",@WeferLawOffices,2022-09-23T13:31:02.000Z
"https://conservativewoman.co.uk/heart-specialists-vaccine-warnings-fall-on-ever-deafer-ears/…
Dr Aseem Malhotra: 'Recent re-analysis of the Pfizer and Moderna trial data suggests the risk of suffering serious adverse effects of mRNA vaccines is significantly higher than the risk of being hospitalised with Covid-19. 

1/5",21,453,879,0,Sally Beck,@Beck_Sall,2022-09-30T06:13:47.000Z
"An annual COVID19 mRNA not is *NOT AT ALL LIKE* an annual flu shot, a small list of differences 


1.  It is far more reactogenic
More people take a day off work/ way more AEs than flu

2. Flu vax tries to predict FUTURE North America strains, BA4/5 are PAST strains...",183,1.9K,5.5K,0,Vinay Prasad MD MPH,@VPrasadMDMPH,2022-09-30T06:13:47.000Z
"""38% of people who work remotely believe that they are equally productive working from home as in the office."" #remotejobs #wfh   http://blog.indeed.com/2018/11/14/remote-work-survey/…",,,1,0,WFH,@wfh_team,2022-09-30T06:13:47.000Z
"Look Who’s Rushing Covid Vaccines Now
The FDA authorized the new ‘bivalent’ mRNA shots without any trials of their efficacy or analysis of their risk. https://wsj.com/articles/rushing-covid-vaccines-bivalent-pfizer-moderna-risk-harm-sickness-shots-pandemic-fda-skeptics-11662149144?st=jc7189avj7l00w4… via 
@WSJ",179,1K,1.7K,0,Tom Fitton,@TomFitton,2022-09-30T06:13:47.000Z
